customerID,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
2064,0,0,0,0,2,0,2,2,2,2,2,2,2,1,1,0
99,1,1,1,0,2,1,2,0,2,2,2,2,0,1,0,0
4667,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1
1726,1,1,0,0,1,0,0,0,2,2,2,2,0,1,2,0
4146,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
1565,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0
6629,0,0,0,0,0,2,1,1,1,1,1,1,1,0,1,0
670,1,0,1,1,2,1,0,0,2,0,2,2,0,1,1,1
2131,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0
3897,1,0,0,0,0,2,1,1,1,1,1,1,2,1,3,0
5386,1,0,0,0,0,2,1,1,1,1,1,1,2,1,1,0
3320,1,0,1,1,2,1,2,0,2,0,2,0,1,1,0,0
65,1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,0
3357,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,1
5655,1,0,0,0,0,2,1,1,1,1,1,1,0,1,3,1
217,1,1,0,0,2,1,0,2,0,0,0,0,0,1,2,1
2914,0,0,1,0,2,2,1,1,1,1,1,1,1,1,0,0
3712,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,0
4223,1,0,0,0,2,1,0,2,2,2,0,0,0,1,2,0
1339,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5607,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0
3271,1,0,1,0,2,1,0,2,2,2,0,2,2,1,0,0
3725,0,0,1,1,2,2,1,1,1,1,1,1,2,1,3,0
391,0,0,1,1,0,1,0,2,0,0,0,2,0,0,2,1
3941,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1
1521,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,0
3969,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5434,1,0,0,1,2,1,0,2,2,2,0,2,1,0,1,0
2759,1,0,1,1,2,2,1,1,1,1,1,1,1,0,3,0
5757,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0
1388,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1928,1,1,1,0,2,1,0,2,2,0,2,2,1,1,0,0
6153,0,0,1,1,2,1,0,0,0,0,0,2,0,0,2,0
3037,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
4352,0,0,1,0,2,0,2,0,0,2,0,0,1,0,0,0
6388,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,1
5516,0,0,1,1,1,0,2,2,2,2,2,2,2,1,1,0
1475,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0
2048,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4283,1,0,1,0,0,2,1,1,1,1,1,1,2,1,2,0
1589,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,0
3503,1,0,1,0,0,2,1,1,1,1,1,1,1,0,0,0
3050,1,0,1,1,2,1,2,2,2,2,2,2,2,1,1,0
4153,1,0,1,0,2,1,0,0,0,2,0,2,0,1,0,0
2495,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0
525,0,0,1,1,2,1,2,0,2,2,2,2,0,1,2,0
3984,0,1,0,0,2,1,2,0,0,0,2,2,0,0,1,0
118,0,0,1,0,2,1,2,2,2,2,2,2,1,1,3,0
2038,0,0,0,1,2,0,2,0,0,0,0,2,0,0,2,0
1284,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0
5494,0,0,0,0,2,1,0,2,2,0,2,2,0,1,2,1
2875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
502,0,0,1,1,2,2,1,1,1,1,1,1,2,1,0,0
3648,1,0,1,1,0,1,0,0,2,0,2,2,0,1,2,0
743,1,0,1,1,0,1,2,2,0,2,2,2,2,0,0,0
6052,0,0,0,0,2,2,1,1,1,1,1,1,1,0,3,0
4070,0,1,0,0,0,0,2,0,2,2,0,2,0,1,3,0
6240,1,0,1,0,1,0,0,2,2,2,2,2,0,1,0,0
155,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,1
3345,0,0,1,0,2,2,1,1,1,1,1,1,2,0,3,0
5894,0,0,0,0,2,1,0,2,2,0,2,2,0,1,2,0
3629,1,0,1,1,0,1,0,2,2,2,2,0,1,0,0,0
643,0,0,1,1,0,0,0,2,2,2,2,2,2,0,0,0
2960,1,0,1,0,0,2,1,1,1,1,1,1,0,0,3,0
1003,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0
3306,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
4676,0,0,1,0,0,0,0,2,0,0,2,2,0,1,0,0
602,1,0,1,1,2,1,0,0,2,0,2,2,0,0,2,1
2682,1,0,0,0,2,1,0,2,0,0,2,2,0,1,2,1
1023,1,1,1,0,2,1,2,2,2,2,2,2,2,1,0,0
2085,1,0,0,0,1,0,0,0,0,2,0,2,2,1,3,0
6399,1,1,1,0,2,1,0,0,2,2,2,2,2,0,2,0
4221,1,0,1,1,2,1,0,2,0,0,2,0,1,1,2,0
6276,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
3234,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1
3475,0,1,0,0,0,2,1,1,1,1,1,1,1,0,3,0
2499,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1
895,1,0,1,0,0,0,0,0,2,0,2,2,0,1,3,0
2872,1,0,1,0,0,0,2,0,0,2,0,0,0,0,3,0
6604,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,1
1617,1,0,0,0,2,1,0,2,0,0,0,0,0,1,2,1
2655,1,1,1,1,0,0,0,2,0,2,2,2,0,1,2,0
3084,0,0,1,1,0,0,2,2,2,2,2,0,0,1,2,0
190,1,0,0,0,0,1,0,0,0,2,2,2,0,1,2,1
4406,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
328,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
304,0,0,1,0,1,0,2,0,2,0,0,2,0,1,0,1
3206,0,1,0,0,0,1,0,0,0,0,0,2,0,1,2,0
3647,0,0,1,0,2,1,0,2,2,2,2,2,1,1,0,0
4205,0,0,1,1,0,1,0,2,0,0,2,0,0,1,2,1
5644,1,0,1,1,2,1,0,0,0,0,0,2,2,1,1,0
6411,0,0,0,0,2,1,0,2,0,0,2,2,0,1,2,0
2547,1,0,0,0,2,0,0,2,2,2,2,2,2,1,0,0
5925,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
2478,1,0,1,1,2,1,0,2,2,0,2,2,2,1,0,0
4812,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,0
261,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,1
4066,1,1,1,0,2,0,0,2,0,0,0,2,1,0,0,0
4651,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
5821,1,0,0,0,1,0,0,2,2,0,0,2,1,1,0,1
2895,1,0,1,0,0,0,2,2,0,2,0,0,0,0,3,0
339,0,0,1,0,0,2,1,1,1,1,1,1,2,0,0,0
4414,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,1
5517,0,0,0,0,2,1,2,2,2,0,0,2,0,1,0,1
3049,1,0,0,0,2,1,2,2,2,2,2,2,1,0,1,0
3136,0,1,1,0,2,1,2,0,0,0,0,0,2,1,1,0
2775,0,0,1,1,2,0,2,0,0,0,0,2,1,0,0,0
5532,0,0,1,1,0,1,2,0,2,2,0,0,0,1,0,0
4058,1,0,0,1,2,0,2,2,2,2,2,0,2,1,1,0
3972,0,1,0,0,2,1,0,2,2,0,0,2,0,1,2,1
6331,1,0,0,1,2,1,0,0,2,0,0,0,0,1,3,0
5119,1,0,1,0,0,1,0,0,0,2,2,2,0,1,2,1
3232,0,0,1,1,2,1,0,0,0,2,0,0,0,1,2,1
780,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3022,1,1,1,1,0,1,2,0,2,2,0,2,1,0,1,0
6017,1,0,0,0,2,1,2,0,2,0,2,2,0,1,2,0
4211,0,1,1,0,2,1,0,0,0,0,0,0,0,1,2,1
6116,0,0,0,0,2,1,0,2,0,2,2,2,0,1,0,0
1697,1,0,0,0,2,1,2,2,2,2,0,0,0,1,1,0
6613,1,0,0,0,2,1,0,0,2,2,2,2,0,0,0,1
2425,0,0,0,0,0,0,2,0,0,2,0,0,1,0,3,0
4755,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
157,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,1
5323,1,0,0,0,0,2,1,1,1,1,1,1,0,0,1,0
3655,1,0,1,1,2,1,0,2,2,0,2,2,1,1,2,0
2874,1,1,1,0,2,0,0,0,0,0,0,0,0,1,2,0
622,1,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0
4833,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
5944,1,0,1,0,2,1,0,0,2,0,2,2,0,1,2,1
516,1,0,0,0,0,1,2,0,2,0,2,0,1,0,2,0
6060,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0
2491,1,0,1,1,2,1,0,2,0,2,2,0,1,1,1,0
5379,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
230,0,1,0,0,2,1,0,2,2,2,2,0,2,1,0,0
5722,0,0,1,1,0,2,1,1,1,1,1,1,2,1,1,0
970,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
2957,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0
888,1,1,1,1,2,1,0,0,2,2,2,2,1,1,1,0
6528,0,0,0,0,2,1,0,0,0,0,0,2,0,1,2,1
3793,1,0,0,0,2,1,0,0,2,0,2,0,0,1,2,0
422,0,0,1,0,2,1,0,2,0,0,0,0,0,1,0,0
4122,0,0,1,1,0,0,2,2,2,0,0,0,1,1,3,0
6284,0,0,1,0,0,1,0,2,0,0,2,2,1,1,1,0
3832,0,0,1,1,0,0,0,2,2,2,2,2,2,1,0,0
4857,0,0,1,1,2,1,2,2,2,2,2,2,2,1,0,0
1907,0,0,0,0,2,0,0,0,0,0,0,2,0,1,3,0
1978,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
923,1,0,0,0,2,1,0,0,0,0,2,0,0,1,0,1
1939,1,0,0,0,1,0,2,0,0,2,2,0,0,1,1,1
5059,1,0,1,1,0,1,0,0,0,0,0,2,1,1,0,0
4953,1,0,1,1,0,1,0,2,0,0,2,0,0,1,3,1
1750,0,0,0,0,2,1,0,2,0,2,2,2,1,1,0,0
3263,1,1,1,0,2,1,2,2,2,0,2,0,1,1,0,0
5770,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2497,1,0,1,1,2,1,2,2,2,0,2,2,2,1,0,0
931,0,0,1,1,2,1,2,2,2,2,2,2,2,1,0,0
1403,1,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
1331,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,0
3756,1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1
4086,0,0,1,1,2,0,2,0,2,0,0,2,1,1,0,0
1815,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0
791,1,0,0,0,0,0,2,2,0,2,2,0,1,0,3,0
1715,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2597,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
4826,1,0,1,0,2,1,0,2,0,2,2,2,1,1,2,0
5209,1,0,1,0,2,2,1,1,1,1,1,1,0,1,3,0
2581,1,0,1,1,0,0,2,0,0,0,2,2,0,0,1,0
4317,1,0,1,1,2,1,0,0,2,0,2,2,2,1,1,0
5191,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
4125,1,0,1,1,0,0,2,0,2,2,0,2,2,1,1,0
4937,1,0,1,1,0,1,2,0,0,2,2,2,1,0,2,0
4082,1,0,1,0,2,0,2,2,0,2,2,0,2,0,1,0
641,0,0,0,0,2,1,0,0,2,0,2,2,0,1,2,1
193,0,0,0,0,1,0,0,2,2,2,0,0,1,1,1,0
5173,0,0,1,1,0,2,1,1,1,1,1,1,2,1,1,0
4989,1,1,0,0,2,0,0,2,0,2,0,0,2,0,0,0
4065,0,0,0,0,0,0,0,0,2,2,0,2,1,0,1,0
3295,1,0,1,0,2,1,0,2,0,0,2,2,1,0,1,1
4271,0,1,1,0,2,1,0,2,2,2,2,2,0,1,2,0
6713,1,0,1,0,0,0,2,2,0,2,2,2,2,1,3,0
3633,1,0,1,1,2,1,2,0,2,0,2,0,1,0,0,0
5874,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
4619,1,1,1,0,2,1,2,2,0,0,0,2,0,1,2,0
1807,1,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
837,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,1
2527,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1
1977,0,1,0,0,2,1,0,0,2,0,2,0,0,1,2,1
980,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0
1647,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
3672,0,1,0,0,2,1,0,0,0,0,2,0,0,1,2,1
3179,1,0,0,0,0,0,2,2,0,0,2,0,2,1,1,0
6177,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
506,1,0,1,0,2,1,2,2,2,0,0,2,2,1,2,0
541,1,0,1,1,2,0,2,2,2,2,2,2,2,0,2,0
418,1,0,1,0,2,1,2,0,2,2,2,2,2,1,1,0
3906,1,0,1,1,2,2,1,1,1,1,1,1,1,0,2,0
310,1,0,1,1,2,0,2,2,2,0,2,2,2,0,1,0
123,1,0,0,0,0,1,2,2,2,0,0,0,0,1,1,0
6504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
489,0,0,0,0,2,0,2,0,2,2,0,0,0,1,3,1
5825,1,0,0,0,1,0,2,2,2,2,2,0,2,0,3,0
3651,1,0,0,0,2,0,0,0,0,2,0,2,0,0,3,0
1164,1,0,1,0,2,1,0,2,0,0,0,2,1,1,1,0
244,1,0,1,0,0,2,1,1,1,1,1,1,2,1,1,0
4118,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0
3654,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
752,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0
1344,1,0,0,0,2,1,0,2,2,2,2,2,2,0,2,0
1881,0,0,0,0,2,1,2,0,2,2,2,2,1,1,0,0
3308,1,0,1,0,2,0,2,0,2,2,2,2,2,0,1,0
4611,1,0,1,1,0,0,2,0,2,2,2,2,2,0,1,0
6113,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
5823,1,0,1,1,2,1,2,2,2,2,2,2,2,0,0,0
2383,0,1,1,0,2,1,2,0,2,0,2,2,0,0,0,1
4626,1,0,1,1,1,0,0,2,0,0,0,0,0,1,2,1
3335,0,0,1,1,0,0,2,2,2,2,0,0,0,0,3,1
1925,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
4740,0,1,0,0,2,1,2,2,2,0,2,2,1,1,1,0
5072,1,0,0,0,2,0,0,0,2,2,0,2,2,0,0,0
6601,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
4572,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
5067,0,1,0,0,2,1,0,0,2,2,2,2,1,1,1,0
3716,0,0,0,0,2,1,2,2,0,2,0,0,0,1,0,0
2838,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0
3434,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0
350,0,0,0,0,2,1,2,2,2,0,0,0,1,1,2,0
3414,1,0,1,1,0,1,0,0,2,0,2,0,1,1,2,0
3627,0,0,0,0,0,2,1,1,1,1,1,1,2,0,3,0
682,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,1
2090,0,0,1,0,0,1,0,0,0,2,2,2,0,1,2,0
3527,1,0,1,0,2,1,0,2,2,0,0,0,0,0,2,0
4819,0,1,1,0,2,1,0,2,2,0,2,2,1,0,1,0
1693,0,1,0,0,2,1,0,2,2,2,2,2,2,0,2,0
3168,1,1,1,0,2,1,0,2,0,0,0,2,0,0,1,1
3588,1,1,1,1,2,1,0,2,2,2,2,2,0,1,0,1
6988,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0
1205,1,0,1,1,2,0,2,2,2,2,2,2,2,0,1,0
5437,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
6611,0,0,0,0,1,0,2,0,0,2,2,2,1,1,0,0
5113,0,0,1,1,2,1,0,2,2,0,2,2,0,1,2,1
5631,1,0,0,0,0,1,0,0,2,2,2,2,2,0,0,0
1405,0,0,1,0,2,0,2,2,2,2,0,0,2,0,1,0
3459,1,1,1,1,2,1,2,0,2,0,2,2,1,1,0,1
110,1,0,1,0,2,1,0,0,0,0,0,2,0,1,2,1
6731,1,0,1,1,2,2,1,1,1,1,1,1,2,0,0,0
3186,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,1
663,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1
3453,0,1,0,0,0,1,0,2,2,0,0,2,1,1,0,0
5954,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,0
1113,1,1,1,0,2,1,0,0,0,0,2,2,0,1,2,1
606,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
1645,1,0,1,1,2,0,0,0,2,2,2,0,1,1,2,0
3991,0,1,0,0,2,1,0,2,0,0,0,2,0,0,2,1
2444,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6734,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1359,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,1
4123,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
784,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,0
2911,0,1,0,0,0,2,1,1,1,1,1,1,0,0,2,1
3667,1,0,0,0,0,1,0,0,0,2,2,2,0,1,1,0
5750,1,0,1,1,2,0,2,2,2,2,2,2,2,1,1,0
5552,1,0,1,0,0,0,2,2,2,0,2,2,1,0,0,0
3105,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,1
1416,1,0,1,0,0,2,1,1,1,1,1,1,0,0,0,0
3998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2109,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
6725,1,0,1,1,2,0,2,2,0,0,0,2,2,1,3,0
6180,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
1923,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,0
5327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
3921,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
122,0,0,1,0,1,0,0,2,2,2,2,2,2,0,0,0
3990,0,0,1,1,0,2,1,1,1,1,1,1,1,1,0,0
2149,1,0,1,1,2,2,1,1,1,1,1,1,2,0,1,0
2286,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1
6409,1,0,0,0,2,2,1,1,1,1,1,1,0,1,1,0
559,1,1,0,0,1,0,0,2,0,0,2,2,0,1,2,1
2616,1,1,0,0,2,1,2,0,2,2,2,2,2,1,2,0
1595,0,0,0,0,2,2,1,1,1,1,1,1,1,0,0,0
557,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1
4069,1,0,0,0,2,1,0,2,2,0,2,2,0,0,3,0
1946,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0
997,1,0,1,1,0,1,0,0,0,0,0,2,0,0,2,1
5296,0,0,1,1,0,0,0,0,2,2,2,2,2,1,0,0
3492,1,0,0,0,0,0,2,0,0,2,2,0,0,1,1,0
5147,0,1,0,0,2,1,0,0,2,2,2,2,1,1,1,0
5695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
1050,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
3768,1,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0
40,1,1,0,0,0,0,2,0,0,0,0,0,0,1,2,1
647,1,0,0,0,1,0,0,2,0,0,0,0,1,0,3,0
3575,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0
5865,1,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
4722,1,0,1,1,2,0,2,2,0,2,0,2,1,1,0,0
6765,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0
1564,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1
1845,0,1,0,0,0,2,1,1,1,1,1,1,1,1,3,0
1702,0,0,1,0,0,2,1,1,1,1,1,1,0,1,3,0
45,1,0,1,0,2,0,0,2,2,2,2,2,2,1,0,0
4160,1,0,1,1,0,0,0,0,2,0,0,0,0,1,2,1
7023,1,1,1,1,0,1,0,2,0,0,2,0,1,1,0,0
5913,1,0,1,1,2,0,2,0,2,2,0,0,2,1,1,0
1045,1,0,1,1,2,0,0,0,2,0,2,0,2,1,0,0
6636,1,0,0,0,2,1,0,0,0,0,2,0,0,0,2,0
1198,1,0,0,0,2,1,0,0,0,0,0,2,0,1,2,0
4922,0,0,0,0,0,2,1,1,1,1,1,1,0,1,3,0
1009,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0
5065,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,1
5374,0,0,0,0,0,0,2,2,0,2,0,0,2,1,3,0
5907,1,1,0,0,2,1,0,2,0,2,2,2,1,1,0,0
2098,1,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0
2332,1,0,1,1,2,0,0,2,2,0,2,2,0,0,1,0
698,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,1
5617,0,0,1,0,0,1,0,0,2,2,0,0,0,1,3,0
6796,0,0,0,0,2,2,1,1,1,1,1,1,2,1,1,0
3850,0,0,0,1,2,1,2,0,0,2,0,0,0,1,3,0
3007,1,0,1,0,2,2,1,1,1,1,1,1,2,0,3,0
3954,1,0,0,0,2,1,2,0,0,0,2,0,0,1,1,0
68,0,0,1,0,1,0,0,2,2,2,2,2,2,0,0,0
6998,1,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0
1253,0,0,0,0,1,0,0,0,2,0,2,2,0,1,1,0
4925,1,1,1,0,2,1,0,0,2,0,0,0,0,1,1,0
3280,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
5971,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
3488,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,1
1090,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
3720,1,1,1,0,2,1,0,0,0,0,2,2,0,1,2,1
4632,1,1,1,0,0,2,1,1,1,1,1,1,0,1,3,0
3486,0,0,0,0,2,2,1,1,1,1,1,1,2,0,3,0
4814,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0
1848,0,1,0,0,2,1,2,2,2,0,0,0,0,0,1,1
1893,1,0,0,0,2,0,0,2,2,2,0,2,2,1,1,0
4558,0,0,0,0,2,1,0,0,2,2,0,0,0,1,2,1
4688,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
835,1,0,1,1,0,1,0,2,0,0,0,0,0,1,2,0
5346,0,0,1,1,2,1,2,0,0,0,0,0,2,0,0,0
805,0,0,1,0,2,1,0,0,2,0,0,2,0,0,0,0
5370,1,0,1,1,1,0,0,0,2,0,2,2,0,0,1,0
4708,0,0,0,0,2,1,0,2,2,2,2,2,1,0,1,0
1730,1,0,1,0,0,1,2,2,2,2,0,2,2,0,1,0
900,1,1,0,0,2,1,0,2,0,0,0,0,0,1,0,0
5300,0,1,1,0,2,0,2,2,2,2,2,2,2,1,0,0
3054,0,0,0,0,2,0,2,0,2,2,0,0,2,1,3,0
4912,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0
3618,1,0,0,0,2,1,2,0,0,0,2,2,0,0,2,1
2822,0,0,1,1,2,2,1,1,1,1,1,1,2,1,3,0
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1714,0,1,1,0,2,1,0,2,2,2,2,2,2,1,1,0
4907,1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0
2780,0,1,0,0,0,1,0,0,2,0,0,0,0,0,3,0
4548,1,0,1,0,0,2,1,1,1,1,1,1,2,0,3,0
5955,0,0,0,0,0,1,0,0,2,2,2,0,1,1,1,0
5838,0,0,0,0,0,0,2,2,0,0,0,0,0,1,3,0
6650,1,0,1,1,0,0,2,2,2,0,2,2,2,1,1,0
975,1,0,1,1,0,0,2,0,2,2,0,2,0,1,1,0
88,0,0,1,0,0,1,2,2,0,0,2,0,0,0,2,0
4733,1,1,0,0,2,1,0,0,2,0,2,2,0,1,2,1
4054,1,0,0,0,0,2,1,1,1,1,1,1,2,0,0,0
23,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
1481,0,0,0,1,0,1,0,2,0,0,0,2,0,1,0,1
4021,0,0,1,1,2,1,2,2,0,2,0,0,2,1,0,0
2817,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
1273,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,1
5228,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1
875,0,0,1,1,2,0,2,0,2,2,0,0,2,0,0,0
5643,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3304,0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0
3658,1,0,0,0,2,1,0,2,0,0,0,0,0,1,3,0
5542,1,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0
6151,1,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0
2185,1,0,1,0,0,0,2,2,0,0,0,2,1,0,3,0
5463,1,0,0,0,0,2,1,1,1,1,1,1,0,1,1,0
143,1,0,0,0,2,1,0,0,0,0,2,2,0,1,2,1
2736,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,1
4120,0,0,1,0,0,1,2,0,2,0,0,2,0,1,3,1
1371,1,0,1,0,0,1,0,0,2,0,2,2,1,1,2,1
6232,0,0,1,0,2,1,2,2,2,0,2,2,2,1,1,0
6680,0,0,1,1,1,0,0,2,0,0,0,2,0,0,3,0
5187,1,0,0,0,2,1,0,2,0,0,0,0,0,1,2,1
2640,0,0,1,0,2,1,2,2,2,2,0,2,1,1,1,0
206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4017,1,0,1,1,0,0,0,2,0,2,2,2,2,1,1,0
5315,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0
177,1,0,1,1,0,0,2,2,0,0,0,0,0,1,1,0
3265,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1
3602,1,0,0,1,1,0,2,2,0,2,0,0,1,1,0,0
474,0,1,0,0,2,1,2,2,2,0,2,2,1,1,2,1
3512,1,0,1,1,2,0,2,0,0,0,0,0,2,0,0,0
1493,0,0,1,0,2,0,2,0,0,2,0,0,0,1,0,0
547,0,0,1,1,2,0,2,2,0,0,2,2,1,0,2,0
136,1,0,0,0,2,0,2,2,2,2,0,0,2,0,0,0
5064,0,0,1,1,1,0,2,0,2,2,2,2,2,0,1,0
2399,1,0,0,0,2,0,2,2,2,0,0,2,1,1,1,0
4051,0,0,1,1,0,2,1,1,1,1,1,1,2,1,3,0
6948,0,0,0,1,0,0,2,0,2,2,2,0,2,0,1,0
2972,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0
